customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-000175,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.28,27.91,Yes
CUST-000176,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.06,1572.25,No
CUST-000177,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.24,2990.49,Yes
CUST-000178,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,76.56,4108.18,Yes
CUST-000179,Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),102.26,2197.18,No
CUST-000180,Female,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.61,5127.95,Yes
CUST-000181,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.75,1428.97,Yes
CUST-000182,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.78,1487.19,Yes
CUST-000183,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),85.66,704.63,Yes
CUST-000184,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.06,3086.62,Yes
CUST-000185,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.94,4708.81,Yes
CUST-000186,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.34,474.52,No
CUST-000187,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.03,1320.72,Yes
CUST-000188,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.16,32.03,Yes
CUST-000189,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.03,1149.06,Yes
CUST-000190,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.02,138.96,No
CUST-000191,Female,1,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.63,4073.96,No
CUST-000192,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.99,5759.94,Yes
CUST-000193,Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,86.67,167.37,Yes
CUST-000194,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.95,3309.41,Yes
CUST-000195,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,96.01,4233.96,No
CUST-000196,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.27,3824.0,No
CUST-000197,Male,1,No,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,74.0,2654.41,Yes
CUST-000198,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,72.45,5351.11,No
CUST-000199,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,85.08,177.49,No
CUST-000200,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.65,697.03,No
CUST-000201,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,80.67,1458.52,Yes
CUST-000202,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),87.41,5129.46,Yes
CUST-000203,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.7,284.14,Yes
CUST-000204,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.64,312.82,No
CUST-000205,Male,1,No,No,53,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,73.65,4096.06,No
CUST-000206,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.68,965.03,Yes
CUST-000207,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.93,1844.34,Yes
CUST-000208,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),37.07,1006.01,No
CUST-000209,Male,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.75,577.77,Yes
CUST-000210,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.28,4069.25,Yes
CUST-000211,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),71.32,500.09,Yes
CUST-000212,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.67,1260.42,Yes
CUST-000213,Female,0,Yes,No,64,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),74.35,4746.79,No
CUST-000214,Male,1,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.54,1140.65,Yes
CUST-000215,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),82.94,1110.07,Yes
CUST-000216,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.13,2087.61,Yes
CUST-000217,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,89.84,1981.85,Yes
CUST-000218,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,48.44,1247.01,No
CUST-000219,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.11,3387.12,Yes
CUST-000220,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.32,318.23,No
CUST-000221,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.4,142.12,Yes
CUST-000222,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.54,6453.73,No
CUST-000223,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,97.2,6834.92,Yes
CUST-000224,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,94.0,7073.49,No
CUST-000225,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.24,74.22,Yes
CUST-000226,Male,1,No,Yes,38,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,53.6,2074.55,No
CUST-000227,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,89.47,5484.43,No
CUST-000228,Female,0,No,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.73,4357.75,No
CUST-000229,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.96,709.56,No
CUST-000230,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,83.91,3040.54,No
CUST-000231,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,76.99,773.08,Yes
CUST-000232,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.29,745.2,No
CUST-000233,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.29,2833.78,Yes
CUST-000234,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.51,1161.08,No
CUST-000235,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,80.52,5743.88,Yes
CUST-000236,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,81.93,401.05,No
CUST-000237,Female,1,Yes,No,38,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.67,3116.16,Yes
CUST-000238,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,85.12,3546.98,No
CUST-000239,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.86,266.24,Yes
CUST-000240,Female,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,79.6,2666.18,Yes
CUST-000241,Male,0,No,Yes,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),66.2,4658.6,No
CUST-000242,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.83,441.81,Yes
CUST-000243,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.46,528.11,Yes
CUST-000244,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,61.45,709.19,Yes
CUST-000245,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,77.22,240.16,No
CUST-000246,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,74.83,5021.92,Yes
CUST-000247,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.7,259.53,Yes
CUST-000248,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,93.95,1839.04,Yes
CUST-000249,Female,1,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),83.96,5017.41,No
CUST-000250,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.77,6236.55,Yes
CUST-000251,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,76.62,819.17,No
CUST-000252,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.92,2054.65,No
CUST-000253,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.63,900.51,No
CUST-000254,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.47,1259.91,Yes
CUST-000255,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.53,2007.84,No
CUST-000256,Male,0,No,No,24,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.46,1575.37,No
CUST-000257,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.31,1515.77,No
CUST-000258,Male,1,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.55,702.32,Yes
CUST-000259,Male,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),66.3,1324.38,Yes
CUST-000260,Female,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.81,1942.75,No
CUST-000261,Female,1,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.05,2985.19,No
CUST-000262,Male,0,No,No,65,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.4,3499.72,Yes
CUST-000263,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.77,531.27,No
CUST-000264,Female,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,90.61,4360.58,Yes
CUST-000265,Female,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.01,802.86,No
CUST-000266,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.23,2279.83,Yes
CUST-000267,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,83.4,1924.6,Yes
CUST-000268,Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.58,941.31,No
CUST-000269,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.61,3091.9,Yes
CUST-000270,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.12,979.07,No
CUST-000271,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.63,4766.32,Yes
CUST-000272,Male,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),67.07,64.5,Yes
CUST-000273,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.77,2318.37,Yes
CUST-000274,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.73,403.95,Yes
CUST-000275,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.84,354.17,Yes
CUST-000276,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,68.13,203.47,Yes
CUST-000277,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,69.44,1802.34,No
CUST-000278,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,58.46,918.88,No
CUST-000279,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.02,2222.32,No
CUST-000280,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.35,2634.39,Yes
CUST-000281,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.81,4748.19,Yes
CUST-000282,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.77,5184.44,Yes
CUST-000283,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.11,2337.36,Yes
CUST-000284,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.22,867.49,Yes
CUST-000285,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,87.34,6366.19,No
CUST-000286,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.57,2555.18,Yes
CUST-000287,Male,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.12,1444.69,Yes
CUST-000288,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),66.76,839.58,No
CUST-000289,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.66,6989.8,Yes
CUST-000290,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.22,657.54,Yes
CUST-000291,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,79.41,3528.71,No
CUST-000292,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.78,912.17,No
CUST-000293,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.35,1235.14,Yes
CUST-000294,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,77.22,1865.4,Yes
CUST-000295,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.31,1233.42,No
CUST-000296,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.91,797.75,Yes
CUST-000297,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.1,541.12,Yes
CUST-000298,Male,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.74,2145.58,No
CUST-000299,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),64.84,378.72,Yes
CUST-000300,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.96,3766.76,Yes
CUST-000301,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,70.76,1554.01,Yes
CUST-000302,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.21,914.67,No
CUST-000303,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.75,768.72,No
CUST-000304,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,62.32,1656.71,Yes
CUST-000305,Female,0,No,Yes,51,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.69,3795.53,Yes
CUST-000306,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,80.28,4832.93,Yes
CUST-000307,Male,1,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.66,2879.77,Yes
CUST-000308,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.18,993.29,Yes
CUST-000309,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.66,30.03,No
CUST-000310,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.14,4339.73,No
CUST-000311,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.66,4669.82,Yes
CUST-000312,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.02,165.24,Yes
CUST-000313,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.02,3723.63,Yes
CUST-000314,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,83.87,1283.96,Yes
CUST-000315,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.93,508.02,No
CUST-000316,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.63,5786.81,No
CUST-000317,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.53,616.66,No
